id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute,profit_net,mois,indicateur_retour,indicateur_annulation,nombre_commandes_par_client,valeur_vie_client
CMD105923,2025-11-22,C0143,Douala,Maison,Produit_Maison_1,113.47,1,0.07,4.6,Paiement à la livraison,Email,1.77,Livrée,105.53,47.49,41.12,2025-11,0,0,18,3492.66
CMD105924,2025-11-29,C1740,Dakar,Électronique,Produit_Électronique_27,430.85,1,0.06,5.43,Carte,Influenceur,18.21,Livrée,405.0,182.25,158.61,2025-11,0,0,4,611.48
CMD105925,2025-08-03,C0935,Abidjan,Beauté,Produit_Beauté_28,16.37,1,0.07,4.26,Paiement à la livraison,Email,1.05,Livrée,15.22,6.85,1.54,2025-08,0,0,1,15.22
CMD105926,2025-11-30,C0350,Kinshasa,Électronique,Produit_Électronique_37,321.99,1,0.01,2.74,Virement,Email,0.78,Livrée,318.77,143.45,139.93,2025-11,0,0,18,5809.3
CMD105927,2025-12-15,C0132,Abidjan,Maison,Produit_Maison_6,87.4,3,0.09,9.38,Virement,Influenceur,12.74,Livrée,238.6,107.37,85.25,2025-12,0,0,19,6773.29
CMD105928,2025-09-17,C0316,Abidjan,Maison,Produit_Maison_40,131.52,3,0.0,6.48,Virement,Email,1.86,Livrée,394.56,177.55,169.21,2025-09,0,0,15,1964.03
CMD105929,2025-09-30,C0333,Brazzaville,Mode,Produit_Mode_12,31.45,1,0.29,7.18,Paiement à la livraison,Instagram Ads,9.4,Livrée,22.33,10.05,-6.53,2025-09,0,0,15,4237.36
CMD105930,2025-09-19,C1381,Douala,Mode,Produit_Mode_26,50.53,2,0.15,5.56,Paiement à la livraison,Influenceur,9.15,Livrée,85.9,38.66,23.95,2025-09,0,0,3,333.8
CMD105931,2025-10-08,C1798,Cotonou,Beauté,Produit_Beauté_13,28.68,1,0.01,5.74,Virement,Email,1.63,Livrée,28.39,12.78,5.41,2025-10,0,0,5,3630.22
CMD105932,2025-07-12,C0146,Cotonou,Mode,Produit_Mode_8,48.19,1,0.1,3.1,Paiement à la livraison,Instagram Ads,6.79,Livrée,43.37,19.52,9.63,2025-07,0,0,17,5860.29
CMD105933,2025-10-29,C1376,Abidjan,Mode,Produit_Mode_38,28.12,3,0.1,4.95,Virement,Influenceur,11.64,Livrée,75.92,34.16,17.57,2025-10,0,0,3,319.62
CMD105934,2025-07-04,C0351,Abidjan,Électronique,Produit_Électronique_25,498.3,3,0.2,6.72,Paiement à la livraison,Instagram Ads,13.18,Livrée,1195.92,538.16,518.26,2025-07,0,0,15,6752.04
CMD105935,2025-07-22,C0199,Douala,Mode,Produit_Mode_28,47.89,3,0.3,6.72,Paiement à la livraison,Email,1.83,Livrée,100.57,45.26,36.71,2025-07,0,0,13,3249.12
CMD105936,2025-07-03,C0631,Kinshasa,Électronique,Produit_Électronique_18,469.62,3,0.15,5.79,Mobile Money,Instagram Ads,7.64,Livrée,1197.53,538.89,525.46,2025-07,0,0,5,1441.97
CMD105937,2025-10-11,C1217,Douala,Mode,Produit_Mode_31,30.8,3,0.19,7.59,Paiement à la livraison,Google Ads,6.31,Livrée,74.84,33.68,19.78,2025-10,0,0,2,120.28
CMD105938,2025-12-14,C0202,Abidjan,Maison,Produit_Maison_32,146.01,2,0.12,9.23,Mobile Money,Instagram Ads,13.17,Livrée,256.98,115.64,93.24,2025-12,0,0,16,4053.77
CMD105939,2025-11-03,C0604,Dakar,Électronique,Produit_Électronique_24,381.73,3,0.01,7.93,Carte,Influenceur,12.99,Retournée,1133.74,510.18,489.26,2025-11,1,0,2,1217.43
CMD105940,2025-11-05,C0422,Libreville,Électronique,Produit_Électronique_21,552.47,1,0.29,2.95,Mobile Money,Instagram Ads,13.15,Retournée,392.25,176.51,160.41,2025-11,1,0,2,546.08
CMD105941,2025-08-07,C0103,Lomé,Électronique,Produit_Électronique_48,278.65,2,0.17,7.05,Virement,Instagram Ads,13.15,Livrée,462.56,208.15,187.95,2025-08,0,0,17,4376.65
CMD105942,2025-10-08,C0001,Kinshasa,Mode,Produit_Mode_39,45.91,2,0.29,4.32,Virement,Instagram Ads,8.89,Livrée,65.19,29.34,16.13,2025-10,0,0,28,8516.45
CMD105943,2025-10-08,C0926,Abidjan,Mode,Produit_Mode_4,39.5,2,0.07,7.73,Virement,Email,1.54,Livrée,73.47,33.06,23.79,2025-10,0,0,2,425.13
CMD105944,2025-09-25,C0016,Kinshasa,Électronique,Produit_Électronique_22,417.91,3,0.06,8.81,Mobile Money,Influenceur,11.11,Livrée,1178.51,530.33,510.41,2025-09,0,0,18,6950.74
CMD105945,2025-08-20,C0385,Dakar,Mode,Produit_Mode_24,13.09,3,0.1,2.23,Virement,Google Ads,5.02,Livrée,35.34,15.9,8.65,2025-08,0,0,16,4251.29
CMD105946,2025-10-14,C0313,Abidjan,Électronique,Produit_Beauté_19,19.75,1,0.09,9.4,Mobile Money,Instagram Ads,13.13,Livrée,17.97,8.09,-14.44,2025-10,0,0,23,6123.14
CMD105947,2025-12-17,C0076,Abidjan,Mode,Produit_Mode_1,54.8,3,0.07,4.03,Carte,Instagram Ads,9.63,Livrée,152.89,68.8,55.14,2025-12,0,0,20,4978.1
CMD105948,2025-12-02,C0075,Kinshasa,Électronique,Produit_Électronique_17,634.34,3,0.12,2.22,Virement,Instagram Ads,13.51,Livrée,1674.66,753.6,737.87,2025-12,0,0,18,6463.26
CMD105949,2025-08-27,C1623,Libreville,Électronique,Produit_Électronique_18,436.28,1,0.11,9.6,Carte,Instagram Ads,13.36,Livrée,388.29,174.73,151.77,2025-08,0,0,1,388.29
CMD105950,2025-07-08,C1102,Abidjan,Beauté,Produit_Beauté_33,25.48,2,0.06,3.87,Paiement à la livraison,Google Ads,4.39,Livrée,47.9,21.55,13.29,2025-07,0,0,3,1333.39
CMD105951,2025-08-26,C0100,Libreville,Maison,Produit_Maison_31,131.68,2,0.26,9.03,Paiement à la livraison,Instagram Ads,7.54,Livrée,194.89,87.7,71.13,2025-08,0,0,20,6049.71
CMD105952,2025-11-29,C0309,Lomé,Maison,Produit_Maison_3,156.47,2,0.28,5.8,Virement,Instagram Ads,12.66,Livrée,225.32,101.39,82.93,2025-11,0,0,20,6187.9
CMD105953,2025-08-08,C0058,Dakar,Électronique,Produit_Électronique_15,698.19,2,0.26,8.09,Mobile Money,Instagram Ads,6.39,Livrée,1033.32,464.99,450.51,2025-08,0,0,10,2844.32
CMD105954,2025-07-24,C0318,Kinshasa,Électronique,Produit_Électronique_33,524.05,1,0.04,3.67,Carte,Email,1.89,Livrée,503.09,226.39,220.83,2025-07,0,0,18,8375.39
CMD105955,2025-07-28,C1966,Dakar,Maison,Produit_Maison_10,58.24,3,0.12,6.93,Paiement à la livraison,Instagram Ads,5.52,Retournée,153.75,69.19,56.74,2025-07,1,0,3,207.75
CMD105956,2025-09-18,C0209,Libreville,Mode,Produit_Mode_34,44.97,3,0.29,2.37,Paiement à la livraison,Instagram Ads,13.87,Livrée,95.79,43.11,26.87,2025-09,0,0,15,6076.34
CMD105957,2025-12-05,C0891,Douala,Électronique,Produit_Électronique_33,223.55,1,0.1,2.77,Virement,Instagram Ads,6.28,Livrée,201.2,90.54,81.49,2025-12,0,0,10,2686.28
CMD105958,2025-10-30,C0144,Abidjan,Mode,Produit_Mode_9,26.84,2,0.24,4.21,Virement,Email,1.59,Livrée,40.8,18.36,12.56,2025-10,0,0,19,4377.95
CMD105959,2025-10-15,C0359,Libreville,Beauté,Produit_Beauté_13,24.51,1,0.17,7.26,Mobile Money,Instagram Ads,13.59,Livrée,20.34,9.15,-11.7,2025-10,0,0,16,4178.11
CMD105960,2025-11-04,C0305,Cotonou,Mode,Produit_Mode_48,46.93,2,0.23,3.57,Virement,Email,1.09,Livrée,72.27,32.52,27.86,2025-11,0,0,18,5804.76
CMD105961,2025-08-17,C0164,Dakar,Maison,Produit_Maison_5,152.15,2,0.26,3.68,Carte,Instagram Ads,12.89,Livrée,225.18,101.33,84.76,2025-08,0,0,14,2104.57
CMD105962,2025-10-28,C1391,Abidjan,Électronique,Produit_Maison_36,121.32,2,0.29,6.79,Mobile Money,Instagram Ads,11.5,Livrée,172.27,77.52,59.23,2025-10,0,0,3,292.25
CMD105963,2025-07-07,C0127,Douala,Électronique,Produit_Électronique_33,317.15,2,0.29,3.84,Mobile Money,Instagram Ads,12.36,Livrée,450.35,202.66,186.46,2025-07,0,0,14,3056.78
CMD105964,2025-10-29,C0134,Dakar,Maison,Produit_Maison_28,116.07,2,0.06,7.89,Paiement à la livraison,Instagram Ads,7.06,Livrée,218.21,98.19,83.24,2025-10,0,0,22,6434.85
CMD105965,2025-10-06,C1451,Lomé,Beauté,Produit_Beauté_35,24.94,3,0.02,6.43,Mobile Money,Google Ads,4.27,Livrée,73.32,32.99,22.29,2025-10,0,0,4,793.18
CMD105966,2025-11-17,C0612,Douala,Maison,Produit_Maison_6,138.34,1,0.04,3.55,Paiement à la livraison,Google Ads,4.92,Livrée,132.81,59.76,51.29,2025-11,0,0,1,132.81
CMD105967,2025-12-18,C0320,Kinshasa,Mode,Produit_Mode_5,46.86,2,0.15,9.82,Mobile Money,Google Ads,4.23,Livrée,79.66,35.85,21.8,2025-12,0,0,25,6878.46
CMD105968,2025-12-23,C0440,Kinshasa,Beauté,Produit_Beauté_36,26.02,3,0.03,3.9,Paiement à la livraison,Google Ads,4.48,Livrée,75.72,34.07,25.69,2025-12,0,0,3,213.23
CMD105969,2025-10-01,C0210,Dakar,Mode,Produit_Mode_26,15.98,3,0.08,3.78,Mobile Money,Email,0.85,Livrée,44.1,19.84,15.21,2025-10,0,0,17,2313.75
CMD105970,2025-08-02,C0335,Dakar,Mode,Produit_Mode_46,25.34,2,0.21,9.61,Virement,Influenceur,7.46,Retournée,40.04,18.02,0.95,2025-08,1,0,11,2542.68
CMD105971,2025-07-22,C0134,Lomé,Mode,Produit_Mode_1,40.94,1,0.25,2.77,Carte,Google Ads,3.43,Livrée,30.7,13.81,7.61,2025-07,0,0,22,6434.85
CMD105972,2025-10-08,C0146,Douala,Électronique,Produit_Électronique_20,383.82,2,0.07,6.28,Paiement à la livraison,Google Ads,6.88,Livrée,713.91,321.26,308.1,2025-10,0,0,17,5860.29
CMD105973,2025-09-29,C0638,Abidjan,Maison,Produit_Maison_14,97.24,1,0.08,2.27,Mobile Money,Google Ads,5.57,Livrée,89.46,40.26,32.42,2025-09,0,0,2,224.29
CMD105974,2025-07-18,C0313,Douala,Électronique,Produit_Électronique_44,532.72,1,0.08,7.74,Carte,Google Ads,5.65,Retournée,490.1,220.54,207.15,2025-07,1,0,23,6123.14
CMD105975,2025-10-01,C0124,Abidjan,Électronique,Produit_Mode_11,34.99,1,0.08,3.9,Paiement à la livraison,Email,1.29,Livrée,32.19,14.49,9.3,2025-10,0,0,18,5346.78
CMD105976,2025-12-07,C0315,Abidjan,Mode,Produit_Mode_2,60.24,2,0.22,2.82,Carte,Instagram Ads,13.78,Livrée,93.97,42.29,25.69,2025-12,0,0,24,8017.32
CMD105977,2025-07-12,C1621,Abidjan,Électronique,Produit_Électronique_19,468.78,3,0.13,8.69,Mobile Money,Instagram Ads,9.13,Livrée,1223.52,550.58,532.76,2025-07,0,0,1,1223.52
CMD105978,2025-09-16,C0254,Lomé,Beauté,Produit_Beauté_36,30.03,3,0.24,7.13,Virement,Instagram Ads,12.18,Livrée,68.47,30.81,11.5,2025-09,0,0,16,3723.74
CMD105979,2025-12-31,C0035,Douala,Maison,Produit_Maison_31,181.51,3,0.21,10.0,Carte,Instagram Ads,13.45,Livrée,430.18,193.58,170.13,2025-12,0,0,14,3994.24
CMD105980,2025-11-09,C0363,Douala,Électronique,Produit_Électronique_8,410.26,3,0.1,3.18,Mobile Money,Email,1.04,Livrée,1107.7,498.46,494.24,2025-11,0,0,14,3934.58
CMD105981,2025-10-02,C0078,Dakar,Maison,Produit_Maison_14,163.24,3,0.01,7.66,Virement,Email,1.69,Livrée,484.82,218.17,208.82,2025-10,0,0,15,2173.0
CMD105982,2025-10-25,C0112,Libreville,Maison,Produit_Maison_19,86.19,2,0.11,4.36,Paiement à la livraison,Instagram Ads,12.85,Livrée,153.42,69.04,51.83,2025-10,0,0,16,5830.57
CMD105983,2025-11-27,C1950,Libreville,Maison,Produit_Maison_8,122.5,2,0.16,5.22,Mobile Money,Instagram Ads,5.09,Livrée,205.8,92.61,82.3,2025-11,0,0,3,393.85
CMD105984,2025-08-11,C0117,Abidjan,Électronique,Produit_Électronique_17,241.76,2,0.1,3.78,Virement,Email,0.98,Livrée,435.17,195.83,191.07,2025-08,0,0,18,7327.3
CMD105985,2025-11-20,C0224,Lomé,Maison,Produit_Maison_14,136.79,1,0.06,8.77,Paiement à la livraison,Google Ads,3.61,Retournée,128.58,57.86,45.48,2025-11,1,0,13,3907.85
CMD105986,2025-12-23,C0159,Douala,Beauté,Produit_Beauté_26,21.13,1,0.03,5.05,Mobile Money,Google Ads,7.11,Livrée,20.5,9.22,-2.94,2025-12,0,0,20,5692.76
CMD105987,2025-11-20,C0235,Abidjan,Électronique,Produit_Électronique_17,440.51,2,0.08,5.66,Paiement à la livraison,Influenceur,14.08,Livrée,810.54,364.74,345.0,2025-11,0,0,17,4234.13
CMD105988,2025-07-02,C0113,Libreville,Électronique,Produit_Électronique_49,331.58,2,0.2,6.74,Paiement à la livraison,Instagram Ads,9.86,Livrée,530.53,238.74,222.14,2025-07,0,0,12,2066.91
CMD105989,2025-09-29,C0001,Abidjan,Mode,Produit_Mode_25,24.25,2,0.23,2.77,Paiement à la livraison,Instagram Ads,12.51,Livrée,37.34,16.8,1.52,2025-09,0,0,28,8516.45
CMD105990,2025-12-31,C0281,Brazzaville,Mode,Produit_Mode_12,40.24,1,0.25,8.4,Carte,Google Ads,7.86,Livrée,30.18,13.58,-2.68,2025-12,0,0,16,4948.62
CMD105991,2025-12-23,C0260,Abidjan,Beauté,Produit_Beauté_33,31.75,1,0.27,8.99,Mobile Money,Instagram Ads,5.92,Livrée,23.18,10.43,-4.48,2025-12,0,0,17,4891.16
CMD105992,2025-10-15,C1100,Brazzaville,Maison,Produit_Maison_49,141.86,1,0.11,4.32,Virement,Instagram Ads,9.94,Livrée,126.26,56.82,42.56,2025-10,0,0,4,1417.52
CMD105993,2025-10-21,C0133,Lomé,Mode,Produit_Mode_39,23.79,2,0.1,4.82,Mobile Money,Instagram Ads,10.81,Livrée,42.82,19.27,3.64,2025-10,0,0,18,4089.27
CMD105994,2025-08-22,C0005,Kinshasa,Maison,Produit_Maison_42,145.96,3,0.17,3.18,Virement,Instagram Ads,9.0,Livrée,363.44,163.55,151.37,2025-08,0,0,23,7520.26
CMD105995,2025-11-28,C0882,Douala,Beauté,Produit_Beauté_26,17.49,2,0.04,3.11,Carte,Google Ads,6.18,Livrée,33.58,15.11,5.82,2025-11,0,0,2,108.06
CMD105996,2025-10-11,C0813,Dakar,Électronique,Produit_Électronique_35,329.95,2,0.07,8.4,Virement,Google Ads,4.91,Retournée,613.71,276.17,262.86,2025-10,1,0,3,1018.22
CMD105997,2025-09-29,C0193,Abidjan,Maison,Produit_Maison_42,176.28,2,0.04,6.62,Virement,Influenceur,13.55,Livrée,338.46,152.31,132.14,2025-09,0,0,22,6024.37
CMD105998,2025-09-06,C0174,Abidjan,Maison,Produit_Maison_38,114.11,1,0.28,8.65,Virement,Instagram Ads,10.08,Livrée,82.16,36.97,18.24,2025-09,0,0,20,5401.42
CMD105999,2025-11-21,C0266,Kinshasa,Maison,Produit_Maison_23,55.36,2,0.25,6.2,Paiement à la livraison,Instagram Ads,13.39,Livrée,83.04,37.37,17.78,2025-11,0,0,19,10673.23
CMD106000,2025-07-26,C0133,Lomé,Maison,Produit_Maison_25,80.49,3,0.01,6.85,Carte,Email,1.43,Livrée,239.06,107.58,99.3,2025-07,0,0,18,4089.27
CMD106001,2025-08-30,C0349,Kinshasa,Électronique,Produit_Électronique_20,396.12,3,0.2,4.76,Carte,Instagram Ads,10.93,Retournée,950.69,427.81,412.12,2025-08,1,0,25,6989.02
CMD106002,2025-11-21,C1920,Douala,Mode,Produit_Mode_6,51.87,2,0.21,7.53,Carte,Email,1.01,Livrée,81.95,36.88,28.34,2025-11,0,0,1,81.95
CMD106003,2025-12-24,C0173,Kinshasa,Électronique,Produit_Électronique_48,336.24,2,0.28,6.95,Virement,Instagram Ads,11.87,Livrée,484.19,217.89,199.07,2025-12,0,0,22,5054.64
CMD106004,2025-11-19,C1453,Dakar,Beauté,Produit_Beauté_11,14.93,2,0.08,6.03,Virement,Instagram Ads,9.54,Livrée,27.47,12.36,-3.21,2025-11,0,0,3,501.33
CMD106005,2025-07-19,C1023,Dakar,Maison,Produit_Maison_7,114.36,1,0.08,5.37,Mobile Money,Google Ads,7.8,Livrée,105.21,47.34,34.17,2025-07,0,0,3,228.14
CMD106006,2025-08-23,C0839,Abidjan,Beauté,Produit_Beauté_22,15.79,2,0.02,9.99,Paiement à la livraison,Google Ads,5.17,Livrée,30.95,13.93,-1.23,2025-08,0,0,3,1018.58
CMD106007,2025-11-25,C0250,Kinshasa,Électronique,Produit_Maison_34,128.22,2,0.17,5.24,Paiement à la livraison,Instagram Ads,10.39,Livrée,212.85,95.78,80.15,2025-11,0,0,20,5413.21
CMD106008,2025-11-04,C0187,Cotonou,Électronique,Produit_Électronique_36,273.14,3,0.1,5.9,Virement,Influenceur,9.97,Livrée,737.48,331.87,316.0,2025-11,0,0,15,6033.59
CMD106009,2025-10-17,C0397,Dakar,Mode,Produit_Mode_17,48.29,1,0.19,5.36,Paiement à la livraison,Email,1.46,Livrée,39.11,17.6,10.78,2025-10,0,0,13,2338.21
CMD106010,2025-11-30,C0177,Abidjan,Électronique,Produit_Maison_36,158.87,2,0.07,8.38,Carte,Email,0.76,Livrée,295.5,132.98,123.84,2025-11,0,0,15,2555.31
CMD106011,2025-12-15,C0152,Kinshasa,Électronique,Produit_Électronique_9,454.64,2,0.01,2.37,Paiement à la livraison,Influenceur,15.16,Livrée,900.19,405.09,387.56,2025-12,0,0,18,5105.2
CMD106012,2025-08-19,C0310,Kinshasa,Mode,Produit_Mode_26,42.15,3,0.08,2.79,Paiement à la livraison,Instagram Ads,10.31,Retournée,116.33,52.35,39.25,2025-08,1,0,26,6215.32
CMD106013,2025-07-30,C0014,Lomé,Mode,Produit_Mode_6,34.24,3,0.1,2.79,Carte,Instagram Ads,5.16,Retournée,92.45,41.6,33.65,2025-07,1,0,14,3486.46
CMD106014,2025-08-27,C0684,Kinshasa,Beauté,Produit_Beauté_20,21.31,2,0.07,8.6,Carte,Instagram Ads,11.44,Livrée,39.64,17.84,-2.2,2025-08,0,0,4,239.05
CMD106015,2025-09-11,C0101,Kinshasa,Électronique,Produit_Électronique_32,525.86,2,0.05,5.28,Virement,Email,0.68,Livrée,999.13,449.61,443.65,2025-09,0,0,19,4670.94
CMD106016,2025-12-06,C0038,Brazzaville,Mode,Produit_Mode_6,42.93,1,0.21,3.38,Carte,Instagram Ads,12.23,Livrée,33.91,15.26,-0.35,2025-12,0,0,17,4250.72
CMD106017,2025-07-01,C1074,Lomé,Électronique,Produit_Beauté_25,19.43,1,0.1,8.51,Carte,Instagram Ads,7.71,Livrée,17.49,7.87,-8.35,2025-07,0,0,5,246.85
CMD106018,2025-09-03,C1441,Douala,Beauté,Produit_Beauté_22,17.69,1,0.28,2.53,Carte,Instagram Ads,6.34,Livrée,12.74,5.73,-3.14,2025-09,0,0,3,440.52
CMD106019,2025-11-01,C0338,Abidjan,Mode,Produit_Mode_30,36.45,1,0.19,8.03,Paiement à la livraison,Influenceur,11.89,Livrée,29.52,13.28,-6.64,2025-11,0,0,14,3688.68
CMD106020,2025-12-04,C0780,Kinshasa,Mode,Produit_Mode_25,54.05,1,0.09,9.61,Mobile Money,Google Ads,7.91,Livrée,49.19,22.14,4.62,2025-12,0,0,2,153.52
CMD106021,2025-10-24,C0018,Dakar,Beauté,Produit_Beauté_8,24.57,2,0.08,5.35,Paiement à la livraison,Instagram Ads,11.71,Livrée,45.21,20.34,3.28,2025-10,0,0,12,3177.81
CMD106022,2025-07-12,C1559,Douala,Beauté,Produit_Beauté_15,25.54,2,0.11,9.37,Virement,Instagram Ads,10.63,Livrée,45.46,20.46,0.46,2025-07,0,0,4,122.62
CMD106023,2025-12-20,C0186,Douala,Électronique,Produit_Électronique_11,371.88,3,0.09,3.95,Paiement à la livraison,Influenceur,7.84,Livrée,1015.23,456.85,445.06,2025-12,0,0,16,6063.01
CMD106024,2025-09-07,C1270,Kinshasa,Électronique,Produit_Électronique_43,243.6,1,0.17,7.67,Carte,Instagram Ads,7.95,Livrée,202.19,90.99,75.37,2025-09,0,0,4,678.83
CMD106025,2025-12-13,C0349,Dakar,Maison,Produit_Maison_11,158.72,2,0.09,9.13,Mobile Money,Google Ads,7.45,Livrée,288.87,129.99,113.41,2025-12,0,0,25,6989.02
CMD106026,2025-11-03,C0060,Dakar,Mode,Produit_Mode_20,44.01,3,0.1,2.08,Virement,Google Ads,5.9,Livrée,118.83,53.47,45.49,2025-11,0,0,15,3430.8
CMD106027,2025-12-21,C1707,Libreville,Maison,Produit_Maison_14,84.45,3,0.07,4.43,Paiement à la livraison,Google Ads,4.78,Livrée,235.62,106.03,96.82,2025-12,0,0,2,265.07
CMD106028,2025-12-08,C1495,Abidjan,Électronique,Produit_Électronique_1,379.55,3,0.14,3.05,Paiement à la livraison,Instagram Ads,8.75,Livrée,979.24,440.66,428.86,2025-12,0,0,3,1188.89
CMD106029,2025-11-28,C0174,Dakar,Électronique,Produit_Électronique_49,274.12,2,0.24,6.49,Paiement à la livraison,Instagram Ads,9.3,Livrée,416.66,187.5,171.71,2025-11,0,0,20,5401.42
CMD106030,2025-07-17,C0387,Cotonou,Mode,Produit_Mode_13,53.35,1,0.16,5.69,Paiement à la livraison,Email,1.13,Livrée,44.81,20.16,13.34,2025-07,0,0,16,3613.06
CMD106031,2025-09-27,C0245,Kinshasa,Mode,Produit_Mode_14,63.75,1,0.1,5.99,Virement,Instagram Ads,9.45,Livrée,57.38,25.82,10.38,2025-09,0,0,17,2873.1
CMD106032,2025-12-26,C1751,Abidjan,Maison,Produit_Maison_32,147.94,1,0.02,6.24,Virement,Google Ads,4.18,Livrée,144.98,65.24,54.82,2025-12,0,0,3,299.98
CMD106033,2025-07-14,C0102,Abidjan,Maison,Produit_Maison_32,118.14,2,0.28,9.86,Paiement à la livraison,Instagram Ads,8.6,Livrée,170.12,76.55,58.09,2025-07,0,0,21,5155.42
CMD106034,2025-12-16,C0391,Abidjan,Maison,Produit_Maison_17,116.11,2,0.09,5.6,Paiement à la livraison,Instagram Ads,6.19,Livrée,211.32,95.09,83.3,2025-12,0,0,14,5153.33
CMD106035,2025-09-24,C0335,Abidjan,Mode,Produit_Mode_40,47.22,3,0.1,4.91,Paiement à la livraison,Google Ads,5.74,Livrée,127.49,57.37,46.72,2025-09,0,0,11,2542.68
CMD106036,2025-09-05,C1296,Abidjan,Mode,Produit_Mode_48,52.55,2,0.12,6.16,Paiement à la livraison,Email,0.84,Livrée,92.49,41.62,34.62,2025-09,0,0,5,458.15
CMD106037,2025-07-21,C0321,Kinshasa,Maison,Produit_Maison_18,237.75,2,0.01,6.49,Mobile Money,Influenceur,9.16,Livrée,470.74,211.83,196.18,2025-07,0,0,17,3956.16
CMD106038,2025-10-22,C1768,Abidjan,Électronique,Produit_Électronique_46,511.69,3,0.24,7.0,Carte,Instagram Ads,12.47,Livrée,1166.65,524.99,505.52,2025-10,0,0,1,1166.65
CMD106039,2025-12-11,C0012,Douala,Maison,Produit_Maison_11,101.62,2,0.08,8.34,Paiement à la livraison,Email,1.66,Livrée,186.98,84.14,74.14,2025-12,0,0,20,5762.43
CMD106040,2025-12-01,C1145,Kinshasa,Électronique,Produit_Électronique_21,392.26,3,0.03,2.12,Paiement à la livraison,Influenceur,10.05,Livrée,1141.48,513.67,501.5,2025-12,0,0,3,1235.3
CMD106041,2025-08-28,C0529,Kinshasa,Mode,Produit_Mode_16,66.23,3,0.16,7.27,Carte,Influenceur,10.27,Livrée,166.9,75.1,57.56,2025-08,0,0,2,194.79
CMD106042,2025-10-21,C0715,Kinshasa,Beauté,Produit_Beauté_50,31.91,2,0.08,9.63,Carte,Google Ads,7.87,Livrée,58.71,26.42,8.92,2025-10,0,0,4,657.41
CMD106043,2025-11-01,C0191,Abidjan,Maison,Produit_Maison_13,53.35,3,0.02,7.83,Mobile Money,Email,0.7,Livrée,156.85,70.58,62.05,2025-11,0,0,21,6843.54
CMD106044,2025-11-14,C0206,Kinshasa,Mode,Produit_Mode_47,27.91,2,0.18,5.15,Mobile Money,Instagram Ads,7.65,Livrée,45.77,20.6,7.8,2025-11,0,0,12,3422.13
CMD106045,2025-12-03,C0208,Douala,Électronique,Produit_Électronique_45,518.48,2,0.02,9.77,Carte,Email,0.5,Livrée,1016.22,457.3,447.03,2025-12,0,0,22,3755.85
CMD106046,2025-09-09,C0059,Abidjan,Beauté,Produit_Beauté_14,28.1,1,0.1,2.88,Paiement à la livraison,Instagram Ads,6.05,Livrée,25.29,11.38,2.45,2025-09,0,0,14,6106.64
CMD106047,2025-07-15,C1792,Kinshasa,Mode,Produit_Mode_1,24.05,2,0.23,5.51,Virement,Instagram Ads,10.81,Livrée,37.04,16.67,0.35,2025-07,0,0,2,616.16
CMD106048,2025-10-07,C0361,Dakar,Électronique,Produit_Électronique_21,313.44,2,0.09,8.64,Carte,Google Ads,4.02,Livrée,570.46,256.71,244.05,2025-10,0,0,11,3186.22
CMD106049,2025-07-27,C0377,Kinshasa,Beauté,Produit_Beauté_24,14.32,2,0.23,7.46,Paiement à la livraison,Instagram Ads,5.63,Livrée,22.05,9.92,-3.17,2025-07,0,0,16,4728.7
CMD106050,2025-11-10,C0272,Cotonou,Maison,Produit_Maison_14,95.43,2,0.08,2.66,Paiement à la livraison,Google Ads,7.54,Livrée,175.59,79.02,68.82,2025-11,0,0,17,6359.59
CMD106051,2025-08-21,C1893,Cotonou,Électronique,Produit_Électronique_42,299.36,2,0.09,8.15,Virement,Instagram Ads,9.45,Livrée,544.84,245.18,227.58,2025-08,0,0,2,831.37
CMD106052,2025-10-18,C0201,Dakar,Électronique,Produit_Électronique_16,612.41,2,0.01,4.95,Carte,Email,1.06,Livrée,1212.57,545.66,539.65,2025-10,0,0,16,5796.51
CMD106053,2025-08-25,C1948,Kinshasa,Maison,Produit_Maison_13,125.93,1,0.23,8.2,Paiement à la livraison,Instagram Ads,10.94,Livrée,96.97,43.64,24.5,2025-08,0,0,3,228.26
CMD106054,2025-11-24,C0541,Kinshasa,Électronique,Produit_Électronique_4,489.23,2,0.26,5.99,Mobile Money,Instagram Ads,5.22,Annulée,724.06,325.83,314.62,2025-11,0,1,1,0.0
CMD106055,2025-12-29,C1178,Libreville,Maison,Produit_Maison_4,121.87,3,0.26,6.26,Carte,Instagram Ads,11.2,Livrée,270.55,121.75,104.29,2025-12,0,0,3,983.06
CMD106056,2025-07-23,C0321,Kinshasa,Mode,Produit_Mode_44,19.86,1,0.23,8.19,Carte,Google Ads,5.91,Retournée,15.29,6.88,-7.22,2025-07,1,0,17,3956.16
CMD106057,2025-11-30,C0200,Dakar,Mode,Produit_Mode_38,35.4,3,0.24,4.4,Virement,Google Ads,4.43,Livrée,80.71,36.32,27.49,2025-11,0,0,16,3489.42
CMD106058,2025-10-27,C0324,Douala,Mode,Produit_Mode_2,47.49,3,0.28,9.21,Mobile Money,Instagram Ads,9.81,Livrée,102.58,46.16,27.14,2025-10,0,0,19,4359.46
